SubmissionDate,starttime,endtime,deviceid,devicephonenum,username,device_info,duration,caseid,Date,Enumerator,Hospital,BAT,BST,BET,Breakfast,LAT,LST,LET,Lunch,Male,Female,Female_caregivers,Male_caregivers,age_group_1,age_group_2,age_group_3,age_group_4,age_group_5,Kigali,South,East,North,West,DAT,DST,DET,Dinner,Challenge_satisfaction,Recommendation,Audio,Image,instanceID,formdef_version,KEY
"2/14/2025, 9:00:43 AM","2/13/2025, 10:26:11 AM","2/14/2025, 9:00:35 AM",358352081545512,,muhima,KDDI|SOV36|9|SurveyCTO Collect 2.81.4 (461ba40),571,,2/13/2025,6,1,6:40:59 AM,6:55:08 AM,7:50:15 AM,178,12:32:40 PM,12:53:00 PM,2:00:03 PM,292,68,124,87,13,17,2,4,23,142,114,9,46,16,3,4:59:04 PM,5:07:11 PM,6:29:13 PM,161,"The meals were delicious and provided sufficient portions for everyone. The patients ate according to their dietary requirements and expressed gratitude for the care provided.

In the TB isolation rooms, three patients are beginning to recover, and the doctor mentioned they will be discharged soon. They requested that we continue supplying them with high-energy and protein-rich meals.

Overall, it was a successful day.",None,,,uuid:0a7204b3-9133-418b-b547-2d3fe11d9aaa,2409151815,uuid:0a7204b3-9133-418b-b547-2d3fe11d9aaa
"2/14/2025, 8:47:18 PM","2/14/2025, 1:12:45 PM","2/14/2025, 8:47:14 PM",ea67cb053b6c77ee,,chuk,google|Pixel 3a|10|SurveyCTO Collect 2.81.4 (461ba40),1498,,2/14/2025,1,0,6:40:05 AM,7:13:12 AM,9:13:39 AM,469,12:15:32 PM,12:42:35 PM,2:30:39 PM,476,100,138,170,60,0,0,40,76,122,60,82,22,31,43,4:36:26 PM,5:09:34 PM,6:32:38 PM,438,"Today, we experienced rainfall during serving time, which disrupted our work. Currently, we are in the middle of a rainy session, and the weather is making it challenging to provide the best care for our patients.

If possible, we kindly request rain jackets to help us continue our duties effectively while ensuring the comfort and well-being of our patients.

Thank you for your support.",N/A,,,uuid:c64274b6-b4b3-404e-9f17-353dfaf3af67,2409151815,uuid:c64274b6-b4b3-404e-9f17-353dfaf3af67
"2/14/2025, 10:56:19 PM","2/14/2025, 10:25:27 PM","2/14/2025, 10:56:10 PM",dcc98da1ce4a0190,,nyarugenge,Itel|itel A662L|12|SurveyCTO Collect 2.81.4 (461ba40),1843,,2/14/2025,0,2,6:58:13 AM,7:15:22 AM,7:45:30 AM,219,2:12:23 PM,2:43:24 PM,3:15:24 PM,232,40,129,59,8,18,8,24,45,70,142,13,7,3,0,6:40:54 PM,6:53:54 PM,7:49:55 PM,190,"In the morning no pottage was found for the patients who used Nasal feeding tube .

At night , there was no diabetic drinks was found .

The drinks of the night were few,we received only four jars and we usually receive six jars,this resulted in  thirty- one patients  missing their  nightly drink.

At lunch every thing went well and not a single patient  or caregiver missed a meal and they thanked us for feeding them well.",N/A,,,uuid:ab81f5b0-2f05-47c7-becb-cd06a552796d,2412091707,uuid:ab81f5b0-2f05-47c7-becb-cd06a552796d
"2/15/2025, 10:53:20 AM","2/14/2025, 9:04:18 AM","2/15/2025, 10:21:13 AM",358352081545512,,muhima,KDDI|SOV36|9|SurveyCTO Collect 2.81.4 (461ba40),3637,,2/14/2025,6,1,6:45:43 AM,6:50:50 AM,7:30:03 AM,168,12:32:53 PM,12:44:15 PM,1:59:16 PM,293,62,118,95,18,16,2,8,26,128,97,13,42,24,4,5:02:29 PM,5:20:33 PM,6:01:47 PM,152,"The day went well, with delicious meals that were sufficient for everyone. After lunch, we visited patients in the internal medicine and surgery departments. They shared that the food we provide has helped them regain the weight they lost during their time in the hospital, and they expressed their gratitude for the support.",None,,,uuid:635273c6-81c9-44ed-9548-5eef58c21f7b,2409151815,uuid:635273c6-81c9-44ed-9548-5eef58c21f7b
"2/16/2025, 3:11:19 PM","2/15/2025, 8:52:44 AM","2/16/2025, 3:11:04 PM",dcc98da1ce4a0190,,nyarugenge,Itel|itel A662L|12|SurveyCTO Collect 2.81.4 (461ba40),3382,,2/15/2025,0,2,7:38:48 AM,8:00:18 AM,8:45:19 AM,216,2:01:53 PM,2:21:53 PM,3:03:54 PM,235,38,128,61,8,21,6,13,56,70,126,21,9,6,4,5:55:23 PM,6:09:23 PM,6:46:23 PM,193,"No milk was found in the morning for the patients using nasal feeding tube.

No unsalted pottage was found in the morning.

We got a few cakes in the morning which makes the fistulas and maternity patients only drink porridge because there were few cakes.

In the evening we received only three jars,one containing porridge,another for black tea and one for milk tea leaving about 41 patients  who did not get  anything to drink.",N/A,,,uuid:69df3950-840f-4d4e-81e3-f1ff173c6085,2412091707,uuid:69df3950-840f-4d4e-81e3-f1ff173c6085
"2/16/2025, 8:09:30 PM","2/16/2025, 6:57:14 PM","2/16/2025, 8:09:24 PM",ea67cb053b6c77ee,,chuk,google|Pixel 3a|10|SurveyCTO Collect 2.81.4 (461ba40),2671,,2/16/2025,1,0,6:57:28 AM,7:24:39 AM,8:58:46 AM,400,11:58:16 AM,12:17:26 PM,1:58:33 PM,373,56,69,85,40,30,11,6,50,286,29,39,6,38,13,5:01:08 PM,5:01:12 PM,8:01:13 PM,399,"I hope this report finds you well. I am writing to request urgent assistance for a patient currently in the ICU He was admitted after an accident and has no caregiver or family support. In addition to his injuries, he also has diabetes, which requires careful nutritional management.

Previously, he was receiving low-fat milk as part of his diet, but for the past two weeks, this has not been provided as usual. Given his condition, we are concerned about his nutritional needs and overall well-being. As Solid Africa has been his only source of support, we kindly seek any possible assistance to ensure he receives the necessary dietary care.

Please let us know how we can work together to provide for him during this critical time. Your help would be deeply appreciated.

Thank you for your time and consideration. I look forward to your response.",N/A,,,uuid:a116988a-f4cb-40c1-a03c-5a5142a388d1,2409151815,uuid:a116988a-f4cb-40c1-a03c-5a5142a388d1
"2/16/2025, 8:50:29 PM","2/15/2025, 8:52:44 AM","2/16/2025, 8:50:04 PM",dcc98da1ce4a0190,,nyarugenge,Itel|itel A662L|12|SurveyCTO Collect 2.81.4 (461ba40),3385,,2/15/2025,0,2,7:38:48 AM,8:00:18 AM,8:45:19 AM,216,2:01:53 PM,2:21:53 PM,3:03:54 PM,235,38,128,61,8,21,6,13,56,70,126,21,9,6,4,5:55:23 PM,6:09:23 PM,6:46:23 PM,193,"No milk was found in the morning for the patients using nasal feeding tube.

No unsalted pottage was found in the morning.

We got a few cakes in the morning which makes the fistulas and maternity patients only drink porridge because there were few cakes.

In the evening we received only three jars,one containing porridge,another for black tea and one for milk tea leaving about 41 patients  who did not get  anything to drink.",N/A,,,uuid:e6d20ae9-78b7-484a-8f14-337122ae6051,2412091707,uuid:e6d20ae9-78b7-484a-8f14-337122ae6051
"2/17/2025, 12:39:39 AM","2/16/2025, 9:05:18 AM","2/17/2025, 12:39:35 AM",2228bfbb108d29cb,,muhima,google|Pixel 3a|12|SurveyCTO Collect 2.81.4 (461ba40),3770,,2/14/2025,4,3,6:35:17 AM,6:57:18 AM,7:32:18 AM,125,1:57:19 PM,2:22:19 PM,3:02:20 PM,152,11,19,70,6,24,12,29,14,29,45,10,9,24,19,5:07:42 PM,5:20:42 PM,6:10:46 PM,112,"Good morning 
Have a nice day! We feed the patients we have been with in a healthy way! Patients We were able to talk to them and they told us that what we are doing for them is beyond imagination.They greatly appreciate .Solid Africa's thoughtfulness for patients in hospitals.",Bone,,,uuid:0d6f93dd-0831-47d3-baeb-afbd347e6121,2412091707,uuid:0d6f93dd-0831-47d3-baeb-afbd347e6121
"2/17/2025, 8:10:44 AM","2/16/2025, 8:50:56 PM","2/17/2025, 8:10:38 AM",dcc98da1ce4a0190,,nyarugenge,Itel|itel A662L|12|SurveyCTO Collect 2.81.4 (461ba40),3486,,2/16/2025,0,2,7:18:34 AM,7:30:43 AM,8:05:54 AM,217,12:15:45 PM,12:30:45 PM,1:13:46 PM,235,38,126,64,7,20,7,13,44,80,136,4,12,8,4,4:28:12 PM,4:40:12 PM,5:15:13 PM,190,"All beneficiaries received their meals and were very satisfied with the meals,they were even happy that they all ate meat whether patients and their caregivers.

Patients in the isolation room want us to give them food containing sauce, because some of the M pox patients  have ulcers in their Mouths ,so it is not easy for them because it looks dry and they want us to give them sauce on the side, and they want us to increase their meals because they are not satisfied .",N/A,,,uuid:9f0d7c24-4247-4aa6-9c19-eafc7a614189,2412091707,uuid:9f0d7c24-4247-4aa6-9c19-eafc7a614189
"2/17/2025, 8:57:58 AM","2/15/2025, 10:53:27 AM","2/17/2025, 8:57:52 AM",358352081545512,,muhima,KDDI|SOV36|9|SurveyCTO Collect 2.81.4 (461ba40),931,,2/15/2025,6,1,6:50:45 AM,7:00:53 AM,7:45:03 AM,174,1:08:10 PM,1:20:23 PM,2:29:34 PM,254,59,101,82,12,15,3,6,24,112,94,7,43,14,2,4:57:23 PM,5:09:29 PM,5:57:33 PM,169,"The day went smoothly, with each session running well. The meals were of good quality and provided in sufficient quantities for everyone. During lunch, I served the meals as usual, along with mixed fruits for the patients. Additionally, we had a successful harvest for the food we provide, as the patients mentioned that their recovery is due to receiving proper and sufficient nutrition. As a result, 21 patients have been discharged from various wards.",None,,,uuid:3c061346-d5d5-4528-9bb8-35a28abb2bbc,2409151815,uuid:3c061346-d5d5-4528-9bb8-35a28abb2bbc
"2/17/2025, 9:05:32 AM","2/17/2025, 8:58:04 AM","2/17/2025, 9:05:22 AM",358352081545512,,muhima,KDDI|SOV36|9|SurveyCTO Collect 2.81.4 (461ba40),438,,2/16/2025,6,1,6:48:26 AM,6:58:02 AM,7:25:08 AM,161,12:54:07 PM,1:12:07 PM,2:30:08 PM,286,59,124,90,13,15,3,4,18,148,103,12,46,24,3,5:11:28 PM,5:22:37 PM,6:08:39 PM,162,"The day was successful, the meals were delicious and the quantity was enough to all beneficiaries.",None,,,uuid:2ceb51ca-ef99-41ab-bfff-af5322c79c68,2409151815,uuid:2ceb51ca-ef99-41ab-bfff-af5322c79c68
"2/18/2025, 12:27:19 AM","2/17/2025, 11:41:56 PM","2/18/2025, 12:26:54 AM",2228bfbb108d29cb,,muhima,google|Pixel 3a|12|SurveyCTO Collect 2.81.4 (461ba40),2411,,2/17/2025,4,3,6:43:17 AM,7:00:15 AM,7:46:47 AM,127,2:29:02 PM,2:50:34 PM,3:35:04 PM,146,16,76,6,45,21,10,12,29,23,42,11,9,14,19,4:56:48 PM,5:15:39 PM,6:05:09 PM,113,"Hello,
Our day at Muhima Hospital went well! In the morning, the patients had a good meal! They received porridge and bread. 

During the day, the meals we gave to the patients were delicious, and they received them well! 

The mother who had the infection we talked to, she said she came in bad shape, she had no one to take care of her and she said she came in very bad shape! But she didn't give us all the information! She just came to thank us very much! 
God bless you!",None,,,uuid:10553938-5aec-410c-b176-72e888bc1348,2412091707,uuid:10553938-5aec-410c-b176-72e888bc1348
"2/18/2025, 9:04:18 AM","2/17/2025, 9:01:30 PM","2/18/2025, 9:04:12 AM",dcc98da1ce4a0190,,nyarugenge,Itel|itel A662L|12|SurveyCTO Collect 2.81.4 (461ba40),1801,,2/17/2025,0,2,7:05:10 AM,7:15:14 AM,7:53:32 AM,213,12:42:59 PM,1:10:00 PM,1:51:02 PM,235,38,127,62,8,20,7,13,45,70,125,15,11,9,5,5:35:32 PM,5:55:33 PM,6:34:33 PM,184,"All beneficiaries are happy with the meals they received but they said that the fish sauce they received contained a lot of water,
In fact there was no fishy taste in it,it was qwantity without quality.
Usually the patients like the sauce very much,because it is a source of proteins and vitamins and it is always hot,but the sauce of today,they didn't like it.

Diabetic patients thank us for taking care of them every day, even the diet we give them,they follow it,they tell us that their parameters are in good condition , that's why they have hope for a quick recovery .",N/A,,,uuid:ed2e7ae9-687e-40f5-81d3-00fe1dd30f16,2412091707,uuid:ed2e7ae9-687e-40f5-81d3-00fe1dd30f16
"2/18/2025, 9:22:02 AM","2/17/2025, 9:05:37 AM","2/18/2025, 9:21:56 AM",358352081545512,,muhima,KDDI|SOV36|9|SurveyCTO Collect 2.81.4 (461ba40),1752,,2/17/2025,6,1,6:40:15 AM,6:50:31 AM,7:29:45 AM,168,12:50:41 PM,1:02:44 PM,2:11:47 PM,296,68,123,88,17,16,2,8,24,141,113,11,51,14,2,4:57:50 PM,5:07:51 PM,5:58:55 PM,172,"The service was excellent, with three sessions of meals that were both tasty and sufficiently portioned for everyone. The burn unit patients are grateful for the special diets they receive daily, stating that it aids in healing their wounds. Additionally, two patients who were on high protein and energy meals are showing signs of recovery soon will be discharged and they are thankful for the support received during the day spent in hospital . All beneficiaries expressed their heartfelt appreciation.",None,,,uuid:425d15ee-3f57-4f37-91a8-8a36c71e3627,2409151815,uuid:425d15ee-3f57-4f37-91a8-8a36c71e3627
"2/18/2025, 8:33:38 PM","2/18/2025, 7:39:20 PM","2/18/2025, 8:33:31 PM",dcc98da1ce4a0190,,nyarugenge,Itel|itel A662L|12|SurveyCTO Collect 2.81.4 (461ba40),3130,,2/18/2025,0,2,7:03:38 AM,7:19:50 AM,7:53:54 AM,215,12:22:04 PM,12:54:05 PM,1:38:07 PM,238,38,128,64,8,20,7,13,46,80,137,13,8,6,2,5:18:19 PM,5:39:20 PM,6:15:20 PM,187,"In the evening ,they did not bring porridge for maternity patients ,and they gave us only three jars( tuo for milk tea and one for black tea).47 patients from maternity didn't get anything to drink but they did get something to eat .

The patients in isolation room are thankful that they got good meal and it contains the sauce they wanted, and they told us that they were satisfied because we increased the qwantity  of what we used to give them.

The fistula patients told us that they appreciated all the help we gave them and they even told us  that tomorrow if nothing changes they will all be discharged.",N/A,,,uuid:627ce988-16c9-466a-89bb-a2e555028435,2412091707,uuid:627ce988-16c9-466a-89bb-a2e555028435
"2/19/2025, 10:07:22 AM","2/18/2025, 9:25:09 AM","2/19/2025, 10:07:17 AM",358352081545512,,muhima,KDDI|SOV36|9|SurveyCTO Collect 2.81.4 (461ba40),452,,2/18/2025,6,1,6:35:08 AM,6:39:19 AM,7:17:28 AM,170,1:08:21 PM,1:20:37 PM,2:35:38 PM,288,61,118,91,18,15,3,6,17,141,101,7,56,12,3,4:56:23 PM,5:10:29 PM,5:59:39 PM,183,"After serving lunch today, we visited the patients in their rooms to make sure they received their meals as recommended by their doctors. During this time, we observed that four patients on easy-digest diets were recovering well. They mentioned that their improvement was due to the treatment and the good food we provide, and they expressed their gratitude. Overall, it was a successful day.",None,,,uuid:3202b012-3ecb-4c71-942e-0e6cb808820f,2409151815,uuid:3202b012-3ecb-4c71-942e-0e6cb808820f
"2/19/2025, 11:08:38 AM","2/8/2025, 7:26:05 AM","2/19/2025, 11:08:32 AM",2228bfbb108d29cb,,muhima,google|Pixel 3a|12|SurveyCTO Collect 2.81.4 (461ba40),4463,,2/18/2025,4,3,6:37:15 AM,7:07:30 AM,7:39:49 AM,125,1:35:26 PM,1:55:38 PM,2:25:55 PM,146,16,79,6,45,21,10,18,25,21,45,9,14,16,11,4:47:46 PM,5:15:02 PM,6:02:22 PM,110,"Hello,
A good day at Muhima Hospital! The patients were satisfied with the meals we provided them in the morning and the evening meal. 

A pediatric patient told us that he brought his child to the doctor who was very sick! They prepared food for him to eat and he had no means to do so. He thanked Solid Africa for all of this.Give them to him. Whether it's eggs, milk, they are nutritious foods. May God bless you.",None,,,uuid:1af8573e-027e-4dae-beb5-23c79f098d92,2412091707,uuid:1af8573e-027e-4dae-beb5-23c79f098d92
"2/19/2025, 8:08:24 PM","2/19/2025, 7:44:44 PM","2/19/2025, 8:08:16 PM",ea67cb053b6c77ee,,chuk,google|Pixel 3a|10|SurveyCTO Collect 2.81.4 (461ba40),1403,,2/19/2025,1,0,6:53:23 AM,7:05:33 AM,8:52:47 AM,399,11:46:44 AM,12:00:49 PM,2:24:02 PM,402,100,101,150,51,0,26,39,69,68,40,61,10,45,46,4:52:15 PM,5:21:21 PM,6:49:26 PM,400,"Today went well, and the food was well prepared. We served beetroot juice in 5 wards, but we are requesting additional supply if possible. Currently, we have 5 jerekan for the 13 wards, which isn’t sufficient for the 500 patients, as 100 liters cannot adequately cover everyone.

We would appreciate any additional quantity you can provide to ensure all patients receive their share.",N/A,,,uuid:e531f705-8715-4b44-9db9-c23c714b531e,2409151815,uuid:e531f705-8715-4b44-9db9-c23c714b531e
"2/19/2025, 10:02:37 PM","2/19/2025, 6:01:28 PM","2/19/2025, 10:02:31 PM",dcc98da1ce4a0190,,nyarugenge,Itel|itel A662L|12|SurveyCTO Collect 2.81.4 (461ba40),1951,,2/19/2025,0,2,7:08:02 AM,7:18:07 AM,8:20:10 AM,190,12:04:51 PM,12:15:52 PM,1:07:53 PM,217,38,105,65,9,20,7,13,40,63,109,11,10,8,5,6:16:31 PM,6:16:33 PM,6:16:33 PM,181,"All beneficiaries received their meals and were very satisfied with it.

All fistula patients came home,and they thanked us  for all the methods we used to make them live well , including professionally prepared and high- quality meals, daily drinks and they even  told us that they were discharged in a good condition  ,they are even fatter and they thanked us for taking care of them without any cost.

There was patient with monkey pox disease  who was discharged, she also thanked us for taking good care of her and she got enough food and milk every day  which helped her to recover quickly.",N/A,,,uuid:4e70a12a-20bc-4072-9173-0edb0b6ea35b,2412091707,uuid:4e70a12a-20bc-4072-9173-0edb0b6ea35b
"2/20/2025, 8:06:36 AM","2/20/2025, 6:17:12 AM","2/20/2025, 8:06:28 AM",2228bfbb108d29cb,,muhima,google|Pixel 3a|12|SurveyCTO Collect 2.81.4 (461ba40),4015,,2/19/2025,4,3,6:50:14 AM,7:05:25 AM,7:44:56 AM,128,1:26:05 PM,1:50:28 PM,2:46:49 PM,147,19,77,44,7,21,13,19,23,20,39,8,19,11,19,5:57:42 PM,6:15:07 PM,6:55:31 PM,113,"Hello,
The day went well, we served breakfast in a good manner. Lunch also went well, the patients were satisfied with the meals we prepared for them. Dinner also went well! 
But in the morning the milk for the sick did not arrive.",N/A,,,uuid:c6168d87-6ece-4074-b68a-aaeee2244c3d,2412091707,uuid:c6168d87-6ece-4074-b68a-aaeee2244c3d
"2/20/2025, 10:08:55 AM","2/20/2025, 9:46:35 AM","2/20/2025, 10:08:49 AM",358352081545512,,muhima,KDDI|SOV36|9|SurveyCTO Collect 2.81.4 (461ba40),574,,2/19/2025,6,1,6:40:55 AM,6:50:07 AM,7:38:24 AM,174,3:05:32 PM,3:16:33 PM,4:09:38 PM,287,68,124,79,16,16,2,8,19,147,99,13,54,19,7,5:37:21 PM,5:49:22 PM,6:58:23 PM,179,"Today's meals were satisfactory, and all beneficiaries have received them as their dietary require.  During lunch time we served the meals together with mixed juice to the patients and they were delighted to receive them as they typically need fresh juice .  On a positive note four kids in pediatric ward and two babies have been discharged due to their healthy improvement their families are thankful for the support received from solid Africa, additionally they admitted two patients who requested easy digest diets due to their in their illness , so we've added them to our list.
  In general the day was successful.",None,,,uuid:75bfea08-814e-4e7f-bcaf-35c837d2869a,2409151815,uuid:75bfea08-814e-4e7f-bcaf-35c837d2869a
